customer_id,credit_score,geography,gender,age,tenure,balance,num_products,has_cr_card,is_active_member,estimated_salary,exited
5711,850,Spain,Female,35,9,61798.41,2,1,0,167634.14,0
5712,759,Spain,Male,29,0,0.0,1,0,0,117961.22,0
5713,710,France,Female,21,4,0.0,1,0,1,7727.44,0
5714,758,France,Female,46,1,49285.1,2,0,1,55891.74,0
5715,817,France,Male,55,8,0.0,2,0,1,137344.58,0
5716,584,Spain,Female,18,0,28690.1,1,0,0,177190.92,1
5717,784,France,Male,36,7,132179.67,2,1,1,131665.96,0
5718,552,Spain,Male,41,2,0.0,3,1,1,108791.88,0
5719,584,Germany,Female,21,7,0.0,2,1,1,11213.86,0
5720,614,France,Female,55,6,189083.9,1,1,1,155135.22,0
5721,600,Spain,Male,30,10,109547.88,2,0,0,179431.63,0
5722,651,France,Female,33,5,162543.65,1,0,1,150482.11,0
5723,642,Germany,Female,27,9,110300.91,2,0,1,182311.14,0
5724,709,France,Female,42,8,144807.42,2,0,1,185121.65,0
5725,850,France,Female,33,6,51283.18,1,0,0,75728.03,0
5726,610,Germany,Male,23,1,17832.77,2,1,1,124431.49,0
5727,663,Spain,Male,24,6,106637.91,2,0,0,125022.39,0
5728,720,France,Male,26,10,143699.33,1,1,1,133099.36,0
5729,549,France,Male,18,5,0.0,2,1,1,3152.97,0
5730,494,France,Male,40,10,37279.83,2,1,1,186101.74,0
5731,681,France,Male,18,2,90692.44,1,0,0,100466.83,0
5732,701,France,Male,26,8,0.0,2,1,0,129103.14,0
5733,720,Spain,Male,35,5,152599.92,2,1,1,79606.87,0
5734,653,France,Female,56,6,119394.07,2,0,0,150752.58,0
5735,580,France,Female,26,2,66992.69,1,1,0,115360.09,0
5736,572,France,Male,37,4,0.0,2,1,0,134191.24,0
5737,633,France,Male,47,10,167142.62,2,1,0,195209.52,0
5738,599,France,Male,41,7,175679.76,4,0,1,104475.52,0
5739,645,Spain,Female,49,0,26918.92,2,1,0,172776.48,0
5740,674,Spain,Female,24,1,36893.19,1,1,0,52509.74,0
5741,649,Germany,Female,25,5,0.0,1,1,0,159326.95,0
5742,772,Spain,Female,34,2,0.0,2,0,1,177553.08,0
5743,593,France,Female,36,6,0.0,2,0,0,116285.52,0
5744,508,France,Male,26,4,86455.51,2,0,0,143136.99,0
5745,657,France,Male,25,0,0.0,1,0,0,8562.53,0
5746,695,France,Female,18,9,123605.72,1,0,1,19997.96,0
5747,597,Germany,Male,56,1,170484.73,2,1,0,48542.42,0
5748,675,France,Male,32,8,99171.29,2,0,1,97421.51,0
5749,566,France,Male,24,9,18067.08,2,0,1,145730.1,0
5750,525,France,Male,31,9,56199.78,2,1,0,164890.87,1
5751,653,Spain,Female,52,3,122791.83,2,1,0,157869.48,1
5752,850,France,Male,30,0,72829.77,2,0,0,69519.56,0
5753,555,Spain,Male,34,7,0.0,2,1,1,141675.83,0
5754,826,Germany,Male,26,8,0.0,1,1,1,186125.53,0
5755,763,Germany,Male,22,6,0.0,2,1,1,184968.03,0
5756,648,Germany,Male,54,10,84436.12,2,1,1,176808.31,0
5757,651,Spain,Female,52,5,106561.1,1,1,0,35292.01,1
5758,640,France,Female,32,0,101545.16,1,1,0,194295.4,0
5759,609,France,Male,29,9,176984.9,1,0,0,194079.89,0
5760,667,France,Male,20,9,179828.05,1,1,1,20747.78,0
5761,718,Germany,Male,27,3,161353.88,1,1,1,43529.14,0
5762,592,France,Male,27,1,0.0,1,1,0,117886.72,0
5763,442,France,Male,42,2,74638.24,2,0,0,115533.81,1
5764,835,Spain,Male,83,8,134603.8,2,1,1,149326.86,0
5765,549,Spain,Female,37,3,0.0,1,1,1,146498.17,0
5766,683,France,Male,29,2,134080.22,1,1,1,48769.44,0
5767,586,France,Female,47,8,0.0,1,1,1,159181.06,1
5768,641,France,Female,34,4,151196.78,1,1,1,83924.42,0
5769,695,Germany,Female,45,2,160447.97,2,1,0,32513.09,0
5770,758,France,Female,35,0,16559.99,1,0,1,139816.29,0
5771,629,Germany,Female,24,3,44184.07,4,0,0,15659.49,0
5772,631,France,Male,43,10,146963.1,3,1,0,102539.9,0
5773,556,France,Male,63,6,0.0,1,0,0,140387.89,1
5774,609,France,Male,33,7,0.0,2,0,1,146176.9,0
5775,660,France,Female,39,0,93066.6,2,1,1,59667.79,0
5776,688,France,Male,26,5,98241.28,1,1,0,150406.85,0
5777,613,France,Female,49,5,76461.33,1,0,1,86180.54,0
5778,587,Germany,Male,73,5,59287.65,2,1,0,86271.01,0
5779,743,France,Female,39,2,0.0,1,1,1,146970.03,0
5780,659,France,Male,30,3,0.0,3,1,1,141131.0,0
5781,464,Spain,Female,20,4,106054.07,1,0,1,59354.72,0
5782,622,Germany,Female,28,4,0.0,2,1,0,56645.29,0
5783,577,Spain,Male,27,8,0.0,2,1,0,80149.17,0
5784,515,France,Female,29,2,0.0,1,1,1,142339.49,0
5785,625,France,Male,49,5,0.0,1,1,1,81251.22,0
5786,525,Spain,Male,22,0,0.0,2,0,0,22404.11,1
5787,723,France,Female,20,9,94178.74,2,0,0,128221.3,1
5788,562,France,Male,42,4,0.0,1,1,1,159744.39,0
5789,563,Spain,Male,32,2,0.0,1,1,1,176548.22,0
5790,521,France,Male,32,5,121722.24,2,1,0,49294.01,0
5791,571,France,Female,34,10,0.0,1,1,1,42144.41,0
5792,678,France,Male,60,1,95370.18,1,1,0,142140.5,1
5793,790,Spain,Female,47,3,0.0,2,1,1,116682.84,0
5794,584,France,Female,52,6,0.0,2,0,0,42480.28,0
5795,652,Spain,Female,32,8,132977.4,2,0,1,105178.22,0
5796,779,Germany,Female,32,3,40526.67,2,1,1,54909.12,0
5797,688,Germany,Male,47,10,80908.57,1,1,0,192402.36,0
5798,770,Spain,Male,18,1,0.0,2,1,1,131389.24,0
5799,713,France,Female,56,8,182243.08,1,1,0,85100.18,0
5800,712,Germany,Male,35,10,0.0,2,0,0,31022.0,0
5801,728,Spain,Female,32,7,0.0,1,1,1,50242.68,0
5802,748,France,Female,26,4,0.0,2,1,1,180391.56,0
5803,596,Germany,Male,40,8,0.0,2,1,1,2925.64,0
5804,480,Germany,Male,21,3,0.0,2,1,1,91048.5,0
5805,603,Spain,Female,22,2,0.0,1,1,0,67715.73,1
5806,634,France,Male,40,7,0.0,2,0,1,94814.98,0
5807,556,Spain,Male,59,5,0.0,1,1,1,163124.95,0
5808,727,France,Female,42,5,140745.51,2,1,1,144546.25,0
5809,589,France,Female,28,5,15060.26,1,1,0,9276.96,0
5810,481,Spain,Male,21,10,173438.67,1,1,1,142686.0,0
5811,565,Spain,Male,53,7,85168.21,2,1,0,50128.84,0
5812,646,Spain,Male,46,3,125378.01,1,0,0,106472.37,0
5813,726,France,Female,37,0,178266.77,2,0,1,173420.54,0
5814,606,Germany,Female,26,5,77493.49,2,1,1,58723.89,0
5815,541,France,Male,34,7,0.0,2,1,1,147494.86,0
5816,630,Spain,Male,37,10,95622.34,1,1,0,165829.11,0
5817,686,France,Female,18,9,144458.65,1,0,1,162095.01,0
5818,745,Spain,Male,37,8,69546.14,1,1,1,25139.04,0
5819,624,Germany,Male,37,3,0.0,2,0,0,5695.55,1
5820,578,France,Female,38,4,71297.31,2,0,1,27305.56,0
5821,719,Spain,Female,38,3,125138.57,1,1,1,30264.69,0
5822,700,Germany,Female,34,9,0.0,2,1,1,64915.31,0
5823,603,France,Male,18,3,0.0,1,0,1,74654.22,0
5824,653,Spain,Female,20,8,50725.31,1,1,0,15552.61,1
5825,661,Spain,Male,38,7,210405.31,1,1,1,20193.67,0
5826,508,Spain,Female,32,10,118300.84,2,1,1,167206.99,0
5827,543,France,Male,31,8,100416.38,2,1,1,20396.68,0
5828,678,Spain,Female,45,9,0.0,1,1,1,58962.6,0
5829,671,France,Male,45,2,0.0,2,0,1,195696.5,0
5830,403,France,Male,29,10,0.0,2,1,1,107600.64,0
5831,673,Germany,Male,44,0,44390.56,1,1,0,36519.42,0
5832,781,France,Female,29,0,0.0,1,1,0,89656.44,0
5833,739,Germany,Female,33,9,0.0,2,0,1,15837.67,0
5834,626,France,Female,31,0,0.0,1,1,0,125558.71,0
5835,636,France,Male,37,2,32200.69,2,1,1,143180.54,0
5836,548,Spain,Male,34,10,0.0,2,1,1,187234.58,0
5837,609,Spain,Male,32,1,204772.65,1,1,0,25885.23,0
5838,443,France,Female,39,8,178667.07,1,0,0,71732.17,0
5839,629,Spain,Female,42,9,46667.56,1,1,1,47787.35,0
5840,649,France,Male,24,10,179086.99,1,1,1,38675.02,0
5841,526,Germany,Male,50,9,0.0,2,1,0,191004.65,0
5842,660,Spain,Male,45,3,0.0,2,1,1,164617.42,0
5843,654,France,Male,37,7,0.0,2,1,0,128.81,0
5844,772,France,Male,28,6,0.0,2,1,1,63771.3,0
5845,637,France,Male,18,8,0.0,1,1,0,69578.34,0
5846,535,Germany,Male,20,7,152099.72,4,1,0,3642.17,0
5847,756,France,Male,23,10,0.0,3,1,1,145525.61,0
5848,744,Germany,Male,42,0,197098.44,2,1,0,49902.75,0
5849,736,France,Male,18,2,0.0,1,1,0,70819.86,0
5850,528,Spain,Female,53,9,196352.06,1,0,1,23576.06,0
5851,766,France,Male,37,9,31621.8,1,0,1,162427.55,0
5852,537,Spain,Female,46,3,0.0,2,1,0,61335.25,0
5853,714,Spain,Male,22,7,109046.27,1,1,1,90885.23,0
5854,775,France,Female,32,7,97471.8,2,1,0,55776.52,0
5855,674,Spain,Male,25,10,0.0,1,1,1,12021.0,0
5856,568,Spain,Male,33,0,179028.39,2,1,0,24942.61,1
5857,569,France,Female,18,7,75098.27,2,1,0,169453.42,1
5858,635,Spain,Male,36,1,145251.8,1,0,0,184126.63,0
5859,751,Germany,Female,49,8,15315.85,2,1,1,52451.61,1
5860,532,Spain,Male,47,8,0.0,1,0,1,123145.5,0
5861,730,Germany,Male,18,5,157932.95,2,1,0,31059.68,0
5862,486,France,Female,37,5,0.0,2,0,1,161150.37,0
5863,685,France,Male,54,1,0.0,2,1,0,25627.82,0
5864,599,Spain,Male,25,10,0.0,2,0,0,166516.01,0
5865,763,Germany,Female,46,0,0.0,1,1,1,44854.14,0
5866,499,France,Female,45,10,0.0,1,1,1,37413.37,0
5867,703,Germany,Female,23,2,90271.5,2,0,1,199692.12,0
5868,456,Spain,Male,55,3,62625.35,1,1,1,140431.74,0
5869,611,Spain,Female,24,8,78378.4,1,0,0,91895.82,0
5870,585,France,Male,26,7,135577.43,2,1,0,14735.31,0
5871,613,Germany,Female,25,10,50483.31,2,1,1,109043.78,0
5872,585,France,Male,25,4,0.0,1,1,0,60303.51,0
5873,735,Spain,Male,54,2,0.0,1,1,1,160135.26,0
5874,713,France,Female,33,0,0.0,1,1,0,18093.91,0
5875,731,France,Female,35,1,99133.71,1,0,0,104937.04,0
5876,504,Germany,Female,19,6,0.0,2,1,0,97027.84,0
5877,721,France,Female,31,7,161959.17,2,0,1,77149.85,0
5878,610,Germany,Female,46,1,0.0,1,0,0,109254.94,1
5879,717,Germany,Male,35,1,0.0,2,0,0,45850.8,1
5880,660,Germany,Male,27,7,114043.11,2,0,0,127645.09,0
5881,823,Spain,Male,29,2,45188.46,1,1,1,27355.17,0
5882,592,France,Male,47,10,0.0,1,1,0,76688.9,0
5883,594,Germany,Male,18,2,0.0,1,0,1,161154.96,1
5884,525,Spain,Female,37,10,130791.4,2,0,1,71616.42,0
5885,523,Spain,Male,40,1,0.0,1,1,1,73534.36,0
5886,657,Spain,Male,42,8,0.0,2,1,0,2446.0,0
5887,639,Germany,Male,65,1,19560.39,2,1,1,114802.95,1
5888,733,France,Male,29,6,0.0,2,0,1,195441.21,0
5889,691,France,Male,58,1,166073.29,1,1,0,177007.66,1
5890,842,Germany,Female,43,4,144765.57,1,1,0,172395.84,0
5891,737,Germany,Female,26,1,132334.2,2,1,0,127493.32,0
5892,850,France,Male,86,5,0.0,1,0,1,46356.3,0
5893,674,Spain,Female,49,0,43428.08,1,0,0,57020.23,1
5894,711,Germany,Male,25,8,105453.94,1,1,1,56405.43,0
5895,548,Germany,Female,27,9,0.0,1,1,0,168964.9,0
5896,562,Germany,Male,40,2,0.0,2,0,0,83346.23,0
5897,843,France,Female,22,9,69394.15,1,1,0,87605.61,0
5898,539,France,Male,34,10,0.0,1,1,0,170308.08,0
5899,774,France,Female,33,0,79478.64,4,1,1,66646.75,0
5900,669,Spain,Female,33,2,0.0,1,1,1,79924.48,0
5901,605,Spain,Male,25,4,167821.77,1,1,0,99698.87,1
5902,731,Spain,Male,27,4,84099.96,3,1,1,132201.07,0
5903,613,France,Female,24,3,0.0,1,1,0,111432.5,0
5904,544,Germany,Male,35,10,89780.21,2,0,1,98.24,0
5905,467,Germany,Male,22,1,242208.86,1,1,1,138649.64,0
5906,532,Spain,Female,27,3,0.0,1,0,1,145903.31,0
5907,731,Germany,Female,44,4,17582.85,1,1,0,114913.45,0
5908,769,Spain,Female,67,2,0.0,2,1,1,91495.08,0
5909,804,France,Female,42,3,0.0,2,1,1,14252.08,0
5910,624,France,Male,18,4,0.0,2,1,0,161987.87,1
5911,792,France,Male,32,2,0.0,2,0,1,137749.23,0
5912,726,Spain,Female,23,6,0.0,2,1,0,44124.68,0
5913,716,France,Male,49,8,0.0,1,0,0,62555.73,0
5914,661,Germany,Male,36,2,66251.17,1,1,1,194636.6,0
5915,683,Spain,Female,35,5,79414.96,2,0,1,83059.31,0
5916,820,France,Female,36,5,0.0,2,1,1,50491.76,0
5917,735,Germany,Female,28,9,133802.58,2,1,1,81892.9,0
5918,616,Germany,Female,57,10,39868.36,1,0,1,66789.34,0
5919,708,Germany,Male,26,5,65327.31,2,0,0,46603.08,1
5920,588,Germany,Male,33,2,0.0,2,0,0,58617.49,0
5921,554,Germany,Female,27,9,0.0,1,1,1,168337.96,0
5922,544,France,Male,43,7,100702.65,2,1,1,23304.56,0
5923,693,Spain,Female,36,3,161376.16,2,1,1,161311.71,0
5924,688,France,Female,49,4,104843.79,2,1,1,33907.41,0
5925,714,Germany,Female,39,0,86055.55,1,1,0,140732.61,0
5926,630,Germany,Male,58,0,0.0,2,1,0,180807.85,0
5927,718,Germany,Male,43,6,71277.98,1,1,0,194322.1,1
5928,643,Spain,Female,19,7,0.0,1,0,0,116043.93,0
5929,735,Spain,Male,28,6,144484.46,1,1,1,2118.86,0
5930,778,Germany,Female,36,6,0.0,2,1,0,108064.43,0
5931,659,Germany,Female,18,5,0.0,1,1,0,117258.62,0
5932,700,Germany,Male,18,8,0.0,2,0,1,129844.7,0
5933,582,Germany,Male,57,5,61740.6,1,0,1,123074.5,0
5934,729,France,Female,21,4,0.0,2,1,0,57896.18,0
5935,716,France,Female,28,3,85324.06,1,1,0,129751.52,1
5936,611,Germany,Male,25,1,0.0,1,0,1,199675.37,0
5937,621,Germany,Male,51,10,107176.55,1,1,1,161501.88,0
5938,689,Germany,Female,28,3,100841.65,2,1,1,83403.49,0
5939,529,Spain,Male,34,9,90258.0,1,0,1,183748.31,0
5940,570,Spain,Male,23,8,64815.96,1,1,0,32150.84,0
5941,788,Spain,Male,28,0,0.0,1,1,1,68174.69,1
5942,750,France,Female,35,2,70331.88,1,1,1,174856.19,0
5943,424,France,Female,60,1,0.0,1,0,0,139096.17,0
5944,850,France,Male,37,9,173659.92,1,1,1,41950.06,0
5945,678,Spain,Male,36,1,29398.44,1,1,0,49775.46,0
5946,575,Spain,Male,27,7,93011.04,1,1,1,137871.67,0
5947,596,Germany,Female,60,1,0.0,1,1,0,75839.43,0
5948,657,France,Female,28,10,134829.69,2,1,0,40985.89,0
5949,627,France,Male,27,0,106172.09,2,1,1,170619.97,0
5950,670,France,Female,30,5,0.0,1,0,1,72215.34,0
5951,668,Spain,Female,32,10,143268.22,1,0,0,148512.27,0
5952,694,France,Male,31,1,90825.23,1,1,1,185855.01,0
5953,490,Germany,Female,31,8,160975.98,1,1,0,95596.11,0
5954,768,France,Female,37,1,0.0,1,1,0,134019.2,1
5955,598,France,Male,44,8,0.0,1,1,1,185785.27,0
5956,532,France,Male,37,3,78621.34,2,0,1,170556.88,0
5957,498,France,Male,51,8,101894.76,2,1,0,23063.19,0
5958,769,Germany,Male,24,4,139912.49,2,1,0,140789.8,0
5959,635,France,Female,48,3,104706.52,2,0,1,185555.45,0
5960,522,France,Male,21,4,0.0,2,1,1,195968.62,0
5961,649,Germany,Male,45,7,0.0,2,1,1,3679.11,0
5962,850,France,Female,26,8,107087.83,2,1,0,165372.66,0
5963,657,Spain,Female,33,6,59524.79,2,0,0,74738.19,0
5964,689,France,Male,22,0,0.0,1,1,1,102959.65,0
5965,542,Germany,Male,20,6,78570.98,2,1,1,119746.86,0
5966,650,France,Female,28,8,0.0,1,1,1,137091.98,0
5967,560,Spain,Female,41,10,121798.07,2,1,1,66250.49,0
5968,623,France,Male,36,4,244467.09,4,1,1,506.0,0
5969,583,France,Female,53,0,49134.55,2,1,1,133528.86,0
5970,478,Germany,Male,46,2,168901.42,2,1,1,108310.43,0
5971,683,Spain,Female,32,0,34755.54,2,0,0,25683.83,0
5972,760,France,Female,30,9,33618.42,2,1,0,125267.71,0
5973,829,Spain,Female,28,5,0.0,2,1,1,87472.19,0
5974,830,France,Male,18,1,164729.63,2,1,1,56302.57,0
5975,710,France,Female,24,6,116175.68,2,1,0,185894.91,0
5976,592,Germany,Male,34,5,104697.28,2,0,0,108124.0,0
5977,598,France,Male,44,1,144715.53,1,0,0,150017.61,0
5978,668,Germany,Female,21,1,30136.16,2,1,1,37611.37,0
5979,780,Spain,Female,43,5,121256.32,1,1,1,25074.86,0
5980,687,France,Male,48,6,67636.42,2,1,1,50610.05,0
5981,703,France,Female,37,2,0.0,2,1,1,163300.71,0
5982,721,France,Male,29,8,0.0,2,0,0,138083.12,0
5983,536,France,Male,41,3,138280.41,2,0,1,39788.82,0
5984,618,Spain,Female,39,2,135512.68,1,0,1,84605.41,0
5985,570,Germany,Female,27,3,120062.45,2,0,0,9302.05,0
5986,815,Germany,Male,37,0,0.0,1,1,0,110809.63,0
5987,850,France,Male,39,10,182253.81,2,0,0,187413.02,0
5988,556,France,Male,40,4,83554.21,1,1,0,185572.02,0
5989,693,Spain,Female,31,10,48147.98,2,0,1,175886.38,0
5990,560,Germany,Female,18,3,49255.26,2,1,1,138256.23,0
5991,777,France,Male,30,5,56962.51,1,1,1,28362.44,0
5992,756,Germany,Male,18,5,19495.26,1,1,1,55996.42,0
5993,577,Spain,Female,53,3,80886.33,2,1,1,151440.52,0
5994,695,Spain,Male,19,1,65587.05,2,1,1,65736.39,0
5995,616,Spain,Female,25,3,116726.76,2,0,1,26817.79,0
5996,676,France,Male,23,0,0.0,1,0,1,117162.25,0
5997,531,France,Female,46,9,149641.79,2,1,1,135631.65,0
5998,689,France,Female,48,5,191488.53,2,1,1,116350.17,0
5999,597,France,Female,35,5,45420.56,1,1,0,30625.05,1
6000,633,France,Male,28,7,0.0,1,1,1,98423.27,0
6001,542,France,Female,35,10,140477.47,3,0,1,92874.06,0
6002,664,Germany,Male,25,0,0.0,2,1,0,104587.61,0
6003,475,Germany,Female,48,6,25824.44,2,1,1,90972.28,0
6004,589,France,Female,53,0,0.0,1,1,0,29589.41,0
6005,596,France,Male,41,2,150973.53,1,1,1,90365.05,0
6006,655,Germany,Male,53,1,39956.03,2,0,0,154485.06,1
6007,651,Germany,Male,52,10,54130.79,1,1,0,84293.4,1
6008,623,France,Male,36,8,76884.57,2,0,0,137195.86,0
6009,549,Spain,Male,26,2,133773.46,2,0,0,173829.54,0
6010,643,Spain,Female,27,4,0.0,1,1,0,165682.19,0
6011,653,France,Female,21,9,87316.3,2,1,1,122171.74,0
6012,764,Spain,Male,33,4,0.0,1,0,1,38579.44,0
6013,560,Germany,Female,32,1,89814.35,1,1,1,168282.47,0
6014,597,France,Male,35,3,135874.63,1,1,1,150269.67,0
6015,678,France,Male,34,1,0.0,2,1,0,166193.61,0
6016,722,Germany,Male,32,7,0.0,2,0,0,160829.68,0
6017,665,Germany,Male,32,10,0.0,1,0,0,175902.89,1
6018,565,France,Male,45,0,0.0,1,1,0,94483.16,1
6019,766,France,Female,33,5,0.0,2,1,0,166549.92,1
6020,505,Germany,Male,28,4,127223.38,2,0,0,23944.96,0
6021,719,Germany,Male,39,7,0.0,2,1,1,179884.26,0
6022,781,Spain,Female,62,6,211771.22,2,1,1,159484.15,0
6023,786,Spain,Female,31,2,19482.1,2,1,1,179659.19,0
6024,570,France,Female,30,3,89351.32,2,1,1,168021.41,0
6025,535,France,Male,18,1,116829.47,1,1,0,35120.14,0
6026,606,France,Male,23,4,24232.46,1,1,0,32381.78,1
6027,587,Germany,Female,23,9,64841.5,1,1,1,131078.43,0
6028,694,France,Male,30,2,26148.1,2,1,0,67813.65,0
6029,433,France,Female,36,8,131863.41,1,1,1,140925.89,0
6030,567,France,Female,37,4,116812.9,2,1,1,153029.56,0
6031,468,France,Female,18,9,146992.31,1,1,1,199381.11,0
6032,838,France,Female,30,4,0.0,2,1,0,69506.14,0
6033,833,France,Female,22,1,0.0,2,1,0,99066.29,0
6034,800,France,Male,18,0,211611.45,2,1,1,156211.67,0
6035,755,France,Male,29,9,21614.05,2,0,0,194035.05,0
6036,691,Spain,Male,34,9,0.0,1,1,1,8044.51,0
6037,807,Germany,Male,26,4,0.0,2,0,1,57616.1,0
6038,569,Germany,Female,39,4,221399.45,2,0,1,134337.31,0
6039,530,France,Female,34,9,0.0,2,1,1,107054.5,0
6040,665,Germany,Female,44,8,0.0,1,0,0,15751.04,0
6041,562,France,Male,24,3,86472.86,2,0,0,72445.91,0
6042,468,Spain,Female,31,0,70234.39,1,1,0,102331.47,1
6043,668,France,Female,34,9,143474.95,1,1,0,98027.51,0
6044,613,Germany,Male,32,1,112687.95,2,1,1,130906.95,0
6045,728,France,Female,37,10,0.0,1,1,0,181901.94,0
6046,407,France,Male,24,8,0.0,1,1,1,9224.3,0
6047,784,France,Male,44,9,0.0,2,1,1,94195.14,0
6048,774,Spain,Male,46,5,92247.89,2,1,0,170832.45,0
6049,708,France,Male,47,4,0.0,1,1,1,97207.07,0
6050,558,France,Male,18,8,44678.82,2,0,0,1125.73,0
6051,669,France,Male,38,4,0.0,1,0,0,162619.57,1
6052,659,Spain,Female,24,10,0.0,1,1,0,62956.73,0
6053,731,Spain,Female,29,2,102735.58,1,1,0,21719.66,0
6054,606,France,Male,34,7,31425.89,2,1,0,97520.35,0
6055,850,Spain,Female,28,5,109085.61,1,0,1,125222.68,0
6056,738,Spain,Female,24,2,132005.95,2,0,0,122343.07,0
6057,850,Spain,Male,29,8,0.0,2,0,1,128557.22,0
6058,656,France,Male,25,3,0.0,1,1,1,7489.48,0
6059,610,Spain,Male,73,10,50571.6,1,0,1,19591.29,0
6060,445,Spain,Female,56,4,52308.84,1,1,0,162496.64,0
6061,749,France,Male,45,3,99617.32,1,0,1,193416.35,0
6062,620,France,Female,18,7,82812.73,2,1,1,182272.98,0
6063,656,France,Female,31,9,94519.81,2,1,0,6995.85,1
6064,653,France,Male,55,4,111396.83,1,0,1,38947.76,0
6065,698,France,Male,34,7,0.0,2,1,1,178698.9,0
6066,696,France,Female,42,5,0.0,2,0,1,137961.83,0
6067,597,France,Female,24,2,0.0,1,1,0,47675.88,0
6068,705,Germany,Female,28,8,0.0,1,1,0,195941.39,0
6069,562,France,Female,42,5,0.0,2,0,0,115006.17,0
6070,780,France,Female,23,6,0.0,1,1,0,190589.21,0
6071,619,Germany,Female,27,6,18582.47,1,0,0,15351.23,0
6072,719,France,Female,40,6,18038.89,1,1,1,161463.74,0
6073,657,France,Female,19,1,125923.74,1,1,0,89840.95,0
6074,834,France,Male,33,8,99703.76,2,1,1,74646.58,0
6075,568,Germany,Male,25,0,35199.11,2,0,1,14335.79,0
6076,850,France,Male,45,3,0.0,1,1,1,57935.28,0
6077,705,Germany,Female,33,0,78013.87,2,1,1,33770.45,0
6078,738,Germany,Male,31,0,31232.87,2,1,1,140241.4,0
6079,841,France,Male,42,1,84997.06,1,1,1,177275.22,0
6080,795,Spain,Female,23,5,46593.94,2,1,1,22709.12,0
6081,709,Spain,Male,51,2,0.0,1,1,0,42059.09,1
6082,850,Germany,Male,33,4,73637.73,1,1,0,190174.48,1
6083,501,France,Female,34,0,0.0,1,0,0,125358.54,0
6084,593,France,Female,26,9,0.0,1,1,0,7230.07,1
6085,553,France,Male,27,9,0.0,2,1,1,73939.33,0
6086,573,France,Male,31,7,0.0,4,1,0,42498.11,1
6087,557,Germany,Female,36,2,187838.94,1,1,0,15872.63,0
6088,624,France,Female,27,1,53185.91,1,1,1,27872.29,0
6089,656,Spain,Female,32,3,0.0,1,0,1,195102.27,0
6090,616,Germany,Male,46,10,23650.08,1,0,0,99955.95,0
6091,625,France,Female,44,10,88803.6,1,0,0,135802.68,0
6092,546,France,Male,26,8,0.0,2,0,1,186516.6,0
6093,744,Spain,Male,55,0,0.0,2,1,0,153630.17,0
6094,564,France,Male,42,9,0.0,1,1,0,152289.77,0
6095,605,Germany,Male,45,0,124103.51,1,1,1,62630.9,0
6096,530,Spain,Female,24,5,148239.24,1,1,1,199048.41,0
6097,838,France,Female,28,10,0.0,1,1,0,47754.45,1
6098,735,France,Female,25,3,0.0,1,1,0,186227.78,0
6099,674,Spain,Male,40,1,0.0,1,1,0,101282.57,0
6100,574,France,Male,41,7,0.0,1,1,0,49281.74,0
6101,572,Germany,Female,48,6,0.0,3,1,0,80992.79,1
6102,618,Germany,Male,33,6,0.0,2,0,1,120569.75,0
6103,850,France,Female,32,2,25769.18,2,0,1,180811.59,0
6104,678,France,Male,25,7,141941.87,2,1,1,70205.42,0
6105,641,Germany,Female,41,0,64418.62,2,1,0,79424.63,0
6106,793,Spain,Male,60,8,149480.39,2,1,0,5041.86,0
6107,538,France,Female,35,6,149135.87,2,1,0,147108.66,0
6108,690,France,Male,52,1,0.0,1,1,0,167620.09,0
6109,729,France,Male,37,6,0.0,2,0,0,39417.25,1
6110,621,Spain,Male,73,0,0.0,1,1,1,84592.58,0
6111,736,Germany,Female,45,9,189112.12,1,1,0,194964.21,0
6112,663,Spain,Male,18,0,0.0,1,1,1,98292.46,0
6113,597,France,Female,26,3,0.0,1,1,1,65160.46,0
6114,532,France,Female,29,10,114000.96,2,1,1,125529.92,0
6115,809,Spain,Male,35,2,0.0,2,0,0,165824.7,0
6116,669,France,Male,30,6,150901.16,2,0,0,12452.14,0
6117,728,Spain,Female,31,4,0.0,1,1,0,54600.65,0
6118,654,France,Male,48,10,2541.89,2,0,0,111606.65,0
6119,668,France,Male,42,3,29231.01,2,1,1,68898.7,0
6120,692,Spain,Male,53,3,97926.81,1,1,1,130646.01,0
6121,795,France,Male,34,2,94371.53,2,1,1,97048.22,0
6122,619,Spain,Male,36,6,39321.68,1,0,1,22050.74,0
6123,621,Spain,Male,24,0,66732.04,1,1,1,86480.19,1
6124,670,France,Female,34,3,120756.9,1,1,0,85598.76,0
6125,747,Germany,Female,23,1,0.0,1,0,0,50345.33,1
6126,595,Spain,Female,39,1,74780.25,1,0,1,57782.07,0
6127,599,France,Female,31,5,0.0,1,0,0,110069.55,0
6128,539,France,Male,35,9,84793.94,1,1,1,143239.3,0
6129,602,France,Female,26,2,0.0,2,1,0,187524.1,0
6130,537,France,Male,31,10,0.0,2,1,0,101288.38,0
6131,682,France,Female,41,4,0.0,2,0,1,126917.52,0
6132,779,Spain,Female,38,4,183501.83,1,0,0,62375.39,1
6133,689,Spain,Female,33,6,0.0,1,0,1,16420.44,0
6134,724,France,Male,38,6,66268.64,1,1,0,58664.2,0
6135,604,Spain,Male,34,7,0.0,2,0,1,40887.47,0
6136,612,France,Female,25,0,0.0,1,1,0,98636.57,0
6137,563,Spain,Female,18,0,67986.15,2,0,1,77161.61,0
